request_d_clean,is_unit,unitAvailableDate_pst,FloorplanId,planAvailableUnits,planBathrooms,planBedrooms,planName,planSquareFeet,unitAvailableDate,unitBuildingNumber,unitDeposit,unitFloor,unitHasConcession,unitId,unitIsFeatured,unitMaxPrice,unitMinPrice,unitNumber,request_d,planImage,plan_row
2020-09-28,1,2020-11-19T22:00:00,1873535,28.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1885.0,1680.0,114,2020-09-28,false,63
2020-09-27,1,2020-11-19T22:00:00,1873535,29.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1885.0,1680.0,114,2020-09-27,false,64
2020-09-26,1,2020-11-19T22:00:00,1873535,29.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1885.0,1680.0,114,2020-09-26,false,65
2020-09-25,1,2020-11-19T22:00:00,1873535,29.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1885.0,1680.0,114,2020-09-25,false,66
2020-09-24,1,2020-11-19T22:00:00,1873535,29.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1895.0,1690.0,114,2020-09-24,false,67
2020-09-23,1,2020-11-19T22:00:00,1873535,30.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1895.0,1690.0,114,2020-09-23,false,68
2020-09-22,1,2020-11-19T22:00:00,1873535,30.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1895.0,1690.0,114,2020-09-22,false,69
2020-09-21,1,2020-11-19T22:00:00,1873535,30.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1920.0,1715.0,114,2020-09-21,false,70
2020-09-20,1,2020-11-19T22:00:00,1873535,31.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1920.0,1715.0,114,2020-09-20,false,71
2020-09-19,1,2020-11-19T22:00:00,1873535,30.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1920.0,1715.0,114,2020-09-19,false,72
2020-09-18,1,2020-11-19T22:00:00,1873535,30.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1920.0,1715.0,114,2020-09-18,false,73
2020-09-17,1,2020-11-19T22:00:00,1873535,28.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1920.0,1715.0,114,2020-09-17,false,74
2020-09-16,1,2020-11-19T22:00:00,1873535,28.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1920.0,1715.0,114,2020-09-16,false,75
2020-09-15,1,2020-11-19T22:00:00,1873535,28.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1920.0,1715.0,114,2020-09-15,false,76
2020-09-14,1,2020-11-19T22:00:00,1873535,27.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1950.0,1740.0,114,2020-09-14,false,77
2020-09-13,1,2020-11-19T22:00:00,1873535,25.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1950.0,1740.0,114,2020-09-13,false,78
2020-09-12,1,2020-11-19T22:00:00,1873535,25.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1950.0,1740.0,114,2020-09-12,false,79
2020-09-11,1,2020-11-19T22:00:00,1873535,25.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1950.0,1740.0,114,2020-09-11,false,80
2020-09-10,1,2020-11-19T22:00:00,1873535,25.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1950.0,1740.0,114,2020-09-10,false,81
2020-09-09,1,2020-11-19T22:00:00,1873535,23.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1950.0,1740.0,114,2020-09-09,false,82
2020-09-08,1,2020-11-19T22:00:00,1873535,23.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,1950.0,1740.0,114,2020-09-08,false,83
2020-09-07,1,2020-11-19T22:00:00,1873535,23.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2085.0,1860.0,114,2020-09-07,false,84
2020-09-06,1,2020-11-19T22:00:00,1873535,23.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2085.0,1860.0,114,2020-09-06,false,85
2020-09-05,1,2020-11-19T22:00:00,1873535,20.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2085.0,1860.0,114,2020-09-05,false,86
2020-09-04,1,2020-11-19T22:00:00,1873535,17.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2085.0,1860.0,114,2020-09-04,false,87
2020-09-03,1,2020-11-19T22:00:00,1873535,15.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2085.0,1860.0,114,2020-09-03,false,88
2020-09-02,1,2020-11-19T22:00:00,1873535,13.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2085.0,1860.0,114,2020-09-02,false,89
2020-09-01,1,2020-11-19T22:00:00,1873535,13.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2085.0,1860.0,114,2020-09-01,false,90
2020-08-31,1,2020-11-19T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2115.0,1890.0,114,2020-08-31,false,91
2020-08-30,1,2020-11-19T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2115.0,1890.0,114,2020-08-30,false,92
2020-08-29,1,2020-11-19T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2115.0,1890.0,114,2020-08-29,false,93
2020-08-28,1,2020-11-19T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2115.0,1890.0,114,2020-08-28,false,94
2020-08-27,1,2020-11-19T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2115.0,1890.0,114,2020-08-27,false,95
2020-08-26,1,2020-11-19T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2115.0,1890.0,114,2020-08-26,false,96
2020-08-25,1,2020-11-19T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2115.0,1890.0,114,2020-08-25,false,97
2020-08-24,1,2020-11-19T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2145.0,1915.0,114,2020-08-24,false,98
2020-08-23,1,2020-11-19T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2145.0,1915.0,114,2020-08-23,false,99
2020-08-22,1,2020-11-19T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1605852000000,7,600.0,1.0,0.0,579,0.0,2145.0,1915.0,114,2020-08-22,false,100
2020-08-20,1,2020-08-21T22:00:00,1873560,11.0,2.0,2.0,Embarcadero G,913.0,1598072400000,1,1000.0,2.0,0.0,56,0.0,3440.0,2665.0,227,2020-08-20,false,1
2020-08-19,1,2020-08-21T22:00:00,1873560,10.0,2.0,2.0,Embarcadero G,913.0,1598072400000,1,1000.0,2.0,0.0,56,0.0,3440.0,2665.0,227,2020-08-19,false,2
2020-08-18,1,2020-08-18T22:00:00,1873560,6.0,2.0,2.0,Embarcadero G,913.0,1597813200000,1,1000.0,2.0,0.0,56,0.0,3440.0,2665.0,227,2020-08-18,false,3
2020-08-17,1,2020-08-18T22:00:00,1873560,6.0,2.0,2.0,Embarcadero G,913.0,1597813200000,1,1000.0,2.0,0.0,56,0.0,3680.0,2850.0,227,2020-08-17,false,4
2020-08-16,1,2020-08-18T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1597813200000,1,1000.0,2.0,0.0,56,0.0,3680.0,2850.0,227,2020-08-16,false,5
2020-08-15,1,2020-08-18T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1597813200000,1,1000.0,2.0,0.0,56,0.0,3680.0,2850.0,227,2020-08-15,false,6
2020-08-14,1,2020-08-18T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1597813200000,1,1000.0,2.0,0.0,56,0.0,3680.0,2850.0,227,2020-08-14,false,7
2020-08-13,1,2020-08-18T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1597813200000,1,1000.0,2.0,0.0,56,0.0,3680.0,2850.0,227,2020-08-13,false,8
2020-08-12,1,2020-08-08T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1596949200000,1,1000.0,2.0,0.0,56,0.0,3530.0,2895.0,227,2020-08-12,false,9
2020-08-20,1,2020-11-13T22:00:00,1873545,8.0,1.0,1.0,California C,636.0,1605333600000,3,800.0,3.0,0.0,254,0.0,2635.0,2350.0,330,2020-08-20,false,1
2020-08-19,1,2020-11-13T22:00:00,1873545,8.0,1.0,1.0,California C,636.0,1605333600000,3,800.0,3.0,0.0,254,0.0,2635.0,2350.0,330,2020-08-19,false,2
2020-08-18,1,2020-11-13T22:00:00,1873545,7.0,1.0,1.0,California C,636.0,1605333600000,3,800.0,3.0,0.0,254,0.0,2635.0,2350.0,330,2020-08-18,false,3
2020-08-17,1,2020-11-13T22:00:00,1873545,7.0,1.0,1.0,California C,636.0,1605333600000,3,800.0,3.0,0.0,254,0.0,2805.0,2480.0,330,2020-08-17,false,4
2020-08-16,1,2020-11-13T22:00:00,1873545,7.0,1.0,1.0,California C,636.0,1605333600000,3,800.0,3.0,0.0,254,0.0,2805.0,2480.0,330,2020-08-16,false,5
2020-10-11,1,2020-11-20T22:00:00,1873545,14.0,1.0,1.0,California C,636.0,1605938400000,4,800.0,4.0,0.0,386,0.0,2545.0,2120.0,421,2020-10-11,false,1
2020-10-10,1,2020-11-20T22:00:00,1873545,14.0,1.0,1.0,California C,636.0,1605938400000,4,800.0,4.0,0.0,386,0.0,2545.0,2120.0,421,2020-10-10,false,2
2020-10-09,1,2020-11-20T22:00:00,1873545,14.0,1.0,1.0,California C,636.0,1605938400000,4,800.0,4.0,0.0,386,0.0,2545.0,2120.0,421,2020-10-09,false,3
2020-10-08,1,2020-11-20T22:00:00,1873545,15.0,1.0,1.0,California C,636.0,1605938400000,4,800.0,4.0,0.0,386,0.0,2545.0,2120.0,421,2020-10-08,false,4
2020-10-07,1,2020-11-20T22:00:00,1873545,15.0,1.0,1.0,California C,636.0,1605938400000,4,800.0,4.0,0.0,386,0.0,2545.0,2120.0,421,2020-10-07,false,5
2020-10-06,1,2020-11-20T22:00:00,1873545,15.0,1.0,1.0,California C,636.0,1605938400000,4,800.0,4.0,0.0,386,0.0,2545.0,2120.0,421,2020-10-06,false,6
2020-10-05,1,2020-11-20T22:00:00,1873545,15.0,1.0,1.0,California C,636.0,1605938400000,4,800.0,4.0,0.0,386,0.0,2580.0,2150.0,421,2020-10-05,false,7
2020-10-04,1,2020-11-20T22:00:00,1873545,15.0,1.0,1.0,California C,636.0,1605938400000,4,800.0,4.0,0.0,386,0.0,2580.0,2150.0,421,2020-10-04,false,8
2021-01-17,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4220.0,3015.0,201,2021-01-17,false,1
2021-01-16,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4220.0,3010.0,201,2021-01-16,false,2
2021-01-15,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4220.0,3015.0,201,2021-01-15,false,3
2021-01-14,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4220.0,3020.0,201,2021-01-14,false,4
2021-01-13,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4220.0,3015.0,201,2021-01-13,false,5
2021-01-12,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4220.0,3015.0,201,2021-01-12,false,6
2021-01-11,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4340.0,3095.0,201,2021-01-11,false,7
2021-01-10,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4340.0,3095.0,201,2021-01-10,false,8
2021-01-09,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4340.0,3085.0,201,2021-01-09,false,9
2021-01-08,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4340.0,3090.0,201,2021-01-08,false,10
2021-01-07,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4340.0,3095.0,201,2021-01-07,false,11
2021-01-06,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4340.0,3090.0,201,2021-01-06,false,12
2021-01-05,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4340.0,3095.0,201,2021-01-05,false,13
2021-01-04,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3940.0,2905.0,201,2021-01-04,false,14
2021-01-03,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3965.0,2890.0,201,2021-01-03,false,15
2021-01-02,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3965.0,2890.0,201,2021-01-02,false,16
2021-01-01,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3965.0,2890.0,201,2021-01-01,false,17
2020-12-31,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3965.0,2895.0,201,2020-12-31,false,18
2020-12-30,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3980.0,2895.0,201,2020-12-30,false,19
2020-12-29,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3930.0,2845.0,201,2020-12-29,false,20
2020-12-28,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4015.0,2910.0,201,2020-12-28,false,21
2020-12-27,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4015.0,2910.0,201,2020-12-27,false,22
2020-12-26,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4015.0,2910.0,201,2020-12-26,false,23
2020-12-25,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4015.0,2910.0,201,2020-12-25,false,24
2020-12-24,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4015.0,2910.0,201,2020-12-24,false,25
2020-12-23,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4015.0,2915.0,201,2020-12-23,false,26
2020-12-22,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4015.0,2900.0,201,2020-12-22,false,27
2020-12-21,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3745.0,2695.0,201,2020-12-21,false,28
2020-12-20,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3745.0,2680.0,201,2020-12-20,false,29
2020-12-19,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3745.0,2680.0,201,2020-12-19,false,30
2020-12-18,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3745.0,2680.0,201,2020-12-18,false,31
2020-12-17,1,2021-02-15T22:00:00,9631172,7.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3745.0,2675.0,201,2020-12-17,false,32
2020-12-16,1,2021-02-15T22:00:00,9631172,7.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3745.0,2670.0,201,2020-12-16,false,33
2020-12-15,1,2021-02-15T22:00:00,9631172,7.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3745.0,2665.0,201,2020-12-15,false,34
2020-12-14,1,2021-02-15T22:00:00,9631172,7.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3810.0,2725.0,201,2020-12-14,false,35
2020-12-13,1,2021-02-15T22:00:00,9631172,7.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3810.0,2725.0,201,2020-12-13,false,36
2020-12-12,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3810.0,2725.0,201,2020-12-12,false,37
2020-12-11,1,2021-02-15T22:00:00,9631172,7.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3810.0,2725.0,201,2020-12-11,false,38
2020-12-10,1,2021-02-15T22:00:00,9631172,7.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3810.0,2725.0,201,2020-12-10,false,39
2020-12-09,1,2021-02-15T22:00:00,9631172,7.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3940.0,2730.0,201,2020-12-09,false,40
2020-12-08,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3940.0,2725.0,201,2020-12-08,false,41
2020-12-07,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4045.0,2800.0,201,2020-12-07,false,42
2020-12-06,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4045.0,2790.0,201,2020-12-06,false,43
2020-12-05,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4045.0,2790.0,201,2020-12-05,false,44
2020-12-04,1,2021-02-15T22:00:00,9631172,6.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,4045.0,2790.0,201,2020-12-04,false,45
2020-12-03,1,2021-02-15T22:00:00,9631172,5.0,2.0,2.0,Embarcadero Re-imagined,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3965.0,2350.0,201,2020-12-03,false,46
2020-12-02,1,2021-02-15T22:00:00,1873560,5.0,2.0,2.0,Embarcadero G,913.0,1613455200000,5,1000.0,2.0,0.0,422,0.0,3965.0,2350.0,201,2020-12-02,false,47
2020-09-27,1,2020-09-26T22:00:00,1873540,6.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2675.0,2115.0,320,2020-09-27,false,1
2020-09-26,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2675.0,2115.0,320,2020-09-26,false,2
2020-09-25,1,2020-09-26T22:00:00,1873540,6.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2675.0,2115.0,320,2020-09-25,false,3
2020-09-24,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2695.0,2130.0,320,2020-09-24,false,4
2020-09-23,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2730.0,2130.0,320,2020-09-23,false,5
2020-09-22,1,2020-09-26T22:00:00,1873540,6.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2605.0,2165.0,320,2020-09-22,false,6
2020-09-21,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2635.0,2120.0,320,2020-09-21,false,7
2020-09-20,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2685.0,2120.0,320,2020-09-20,false,8
2020-09-19,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2685.0,2120.0,320,2020-09-19,false,9
2020-09-18,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2685.0,2120.0,320,2020-09-18,false,10
2020-09-17,1,2020-09-26T22:00:00,1873540,8.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2635.0,2120.0,320,2020-09-17,false,11
2020-09-16,1,2020-09-26T22:00:00,1873540,8.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2635.0,2120.0,320,2020-09-16,false,12
2020-09-15,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2685.0,2120.0,320,2020-09-15,false,13
2020-09-14,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2685.0,2120.0,320,2020-09-14,false,14
2020-09-13,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2685.0,2120.0,320,2020-09-13,false,15
2020-09-12,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2685.0,2120.0,320,2020-09-12,false,16
2020-09-11,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2720.0,2120.0,320,2020-09-11,false,17
2020-09-10,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2635.0,2120.0,320,2020-09-10,false,18
2020-09-09,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2635.0,2120.0,320,2020-09-09,false,19
2020-09-08,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2570.0,2120.0,320,2020-09-08,false,20
2020-09-07,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2665.0,2195.0,320,2020-09-07,false,21
2020-09-06,1,2020-09-26T22:00:00,1873540,7.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2665.0,2195.0,320,2020-09-06,false,22
2020-09-05,1,2020-09-26T22:00:00,1873540,6.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2665.0,2195.0,320,2020-09-05,false,23
2020-09-04,1,2020-09-26T22:00:00,1873540,5.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2665.0,2195.0,320,2020-09-04,false,24
2020-09-03,1,2020-09-26T22:00:00,1873540,5.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2665.0,2195.0,320,2020-09-03,false,25
2020-09-02,1,2020-09-26T22:00:00,1873540,5.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2585.0,2195.0,320,2020-09-02,false,26
2020-09-01,1,2020-09-26T22:00:00,1873540,5.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2490.0,2195.0,320,2020-09-01,false,27
2020-08-31,1,2020-09-26T22:00:00,1873540,5.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2460.0,2170.0,320,2020-08-31,false,28
2020-08-30,1,2020-09-26T22:00:00,1873540,5.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2550.0,2170.0,320,2020-08-30,false,29
2020-08-29,1,2020-09-26T22:00:00,1873540,5.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2550.0,2170.0,320,2020-08-29,false,30
2020-08-28,1,2020-09-26T22:00:00,1873540,4.0,1.0,1.0,Sacremento F,739.0,1601182800000,5,800.0,3.0,0.0,471,0.0,2550.0,2170.0,320,2020-08-28,false,31
